li	TEDL15_34	Raúl Castro	SPA_NW_001115_20150121_F0000004A:2357-2367	m.01gcjq	PER	NAM	1.0
li	TEDL15_35	Cuba	SPA_NW_001115_20150121_F0000004A:2388-2391	m.0d04z6	GPE	NAM	1.0
li	TEDL15_36	Benjamín Netanyahu	SPA_NW_001091_20150317_F0000003I:329-346	m.0fm2h	PER	NAM	1.0
li	TEDL15_37	Likud	SPA_NW_001091_20150317_F0000003I:391-395	NIL8	PER	NAM	1.0
li	TEDL15_38	Campo Sionista	SPA_NW_001091_20150317_F0000003I:441-454	NIL9	PER	NAM	1.0
li	TEDL15_39	Isaac Herzog	SPA_NW_001091_20150317_F0000003I:478-489	NIL10	PER	NAM	1.0
li	TEDL15_40	Netanyahu	SPA_NW_001091_20150317_F0000003I:529-537	m.05p3vsk	PER	NAM	1.0
li	TEDL15_41	Tzipi Livni	SPA_NW_001091_20150317_F0000003I:540-550	m.08_4rx	PER	NAM	1.0
li	TEDL15_42	Israel	SPA_NW_001091_20150317_F0000003I:647-652	m.03spz	ORG	NAM	1.0
li	TEDL15_43	Benjamín Netanyahu	SPA_NW_001091_20150317_F0000003I:769-786	m.0fm2h	PER	NAM	1.0
li	TEDL15_44	Campo Sionista	SPA_NW_001091_20150317_F0000003I:831-844	NIL9	GPE	NAM	1.0
li	TEDL15_45	Isaac Herzog	SPA_NW_001091_20150317_F0000003I:867-878	NIL10	PER	NAM	1.0
li	TEDL15_46	Netanyahu	SPA_NW_001091_20150317_F0000003I:918-926	m.05p3vsk	PER	NAM	1.0
li	TEDL15_47	Tzipi Livni	SPA_NW_001091_20150317_F0000003I:929-939	m.08_4rx	PER	NAM	1.0
li	TEDL15_48	Netanyahu	SPA_NW_001091_20150317_F0000003I:951-959	m.05p3vsk	PER	NAM	1.0
li	TEDL15_49	Campo	SPA_NW_001091_20150317_F0000003I:1231-1235	m.03mdl80	GPE	NAM	1.0
li	TEDL15_50	Partido Laborista	SPA_NW_001091_20150317_F0000003I:1264-1280	m.024989	ORG	NAM	1.0
li	TEDL15_51	Herzog	SPA_NW_001091_20150317_F0000003I:1285-1290	m.05whq_9	PER	NAM	1.0
li	TEDL15_52	Hatnuá	SPA_NW_001091_20150317_F0000003I:1307-1312	NIL11	PER	NAM	1.0
li	TEDL15_53	Livni	SPA_NW_001091_20150317_F0000003I:1317-1321	m.08_4rx	PER	NAM	1.0
li	TEDL15_54	Likud	SPA_NW_001091_20150317_F0000003I:1335-1339	NIL8	GPE	NAM	1.0
li	TEDL15_55	Bibi”	SPA_NW_001091_20150317_F0000003I:1401-1405	m.08x65z	PER	NAM	1.0
li	TEDL15_56	Israel	SPA_NW_001091_20150317_F0000003I:1429-1434	m.03spz	GPE	NAM	1.0
li	TEDL15_57	Herzog	SPA_NW_001091_20150317_F0000003I:1442-1447	m.05whq_9	PER	NAM	1.0
li	TEDL15_58	Buzi”	SPA_NW_001091_20150317_F0000003I:1466-1470	NIL12	PER	NAM	1.0
li	TEDL15_59	Har Homá	SPA_NW_001091_20150317_F0000003I:1602-1609	NIL13	GPE	NAM	1.0
li	TEDL15_60	Jerusalén Oriental	SPA_NW_001091_20150317_F0000003I:1615-1632	NIL14	GPE	NAM	1.0
li	TEDL15_61	Netanyahu	SPA_NW_001091_20150317_F0000003I:1635-1643	m.05p3vsk	PER	NAM	1.0
li	TEDL15_62	Neftalí Bennett	SPA_NW_001091_20150317_F0000003I:1805-1819	NIL15	PER	NAM	1.0
li	TEDL15_63	Cisjordania	SPA_NW_001091_20150317_F0000003I:1881-1891	m.082pc	GPE	NAM	1.0
li	TEDL15_64	Likud	SPA_NW_001091_20150317_F0000003I:1968-1972	NIL8	PER	NAM	1.0
li	TEDL15_65	Netanyahu	SPA_NW_001091_20150317_F0000003I:1978-1986	m.05p3vsk	PER	NAM	1.0
li	TEDL15_66	Bennett	SPA_NW_001091_20150317_F0000003I:2014-2020	m.06jkh9	PER	NAM	1.0
li	TEDL15_67	Ejecutivo	SPA_NW_001091_20150317_F0000003I:2298-2306	m.05pk4t	ORG	NAM	1.0
li	TEDL15_68	Likud	SPA_NW_001091_20150317_F0000003I:2323-2327	m.01dcs1	ORG	NAM	1.0
li	TEDL15_69	Bibi”	SPA_NW_001091_20150317_F0000003I:2362-2366	m.08x65z	PER	NAM	1.0
li	TEDL15_70	Jerusalén	SPA_NW_001091_20150317_F0000003I:2474-2482	m.0430_	GPE	NAM	1.0
li	TEDL15_71	Netanyahu	SPA_NW_001091_20150317_F0000003I:2485-2493	m.05p3vsk	PER	NAM	1.0
li	TEDL15_72	Campo Sionista	SPA_NW_001091_20150317_F0000003I:2516-2529	NIL9	PER	NAM	1.0
li	TEDL15_73	Jerusalén Este	SPA_NW_001091_20150317_F0000003I:2684-2697	m.0430_	GPE	NAM	1.0
li	TEDL15_74	Bibi”	SPA_NW_001091_20150317_F0000003I:2710-2714	m.08x65z	PER	NAM	1.0
li	TEDL15_75	Likud	SPA_NW_001091_20150317_F0000003I:2887-2891	NIL8	GPE	NAM	1.0
li	TEDL15_76	Israel	SPA_NW_001091_20150317_F0000003I:2969-2974	m.03spz	ORG	NAM	1.0
li	TEDL15_77	Avigdor Lieberman	SPA_NW_001091_20150317_F0000003I:2991-3007	m.05psm_	PER	NAM	1.0
li	TEDL15_78	Hamas	SPA_NW_001091_20150317_F0000003I:3326-3330	m.074ckn	PER	NAM	1.0
li	TEDL15_79	Isaac Herzog	SPA_NW_001091_20150317_F0000003I:3402-3413	NIL10	PER	NAM	1.0
li	TEDL15_80	Yesh Atid (Hay	SPA_NW_001091_20150317_F0000003I:3473-3486	NIL16	PER	NAM	1.0
li	TEDL15_81	Yair Lapid	SPA_NW_001091_20150317_F0000003I:3508-3517	m.07dt0z	PER	NAM	1.0
li	TEDL15_82	Netanyahu	SPA_NW_001091_20150317_F0000003I:3568-3576	m.05p3vsk	PER	NAM	1.0
li	TEDL15_83	Netanyahu	SPA_NW_001091_20150317_F0000003I:4152-4160	m.05p3vsk	PER	NAM	1.0
li	TEDL15_84	Estados Unidos	SPA_NW_001091_20150317_F0000003I:4197-4210	m.09c7w0	ORG	NAM	1.0
li	TEDL15_85	Barack Obama	SPA_NW_001091_20150317_F0000003I:4213-4224	m.02mjmr	PER	NAM	1.0
li	TEDL15_86	Netanyahu	SPA_NW_001091_20150317_F0000003I:4533-4541	m.05p3vsk	PER	NAM	1.0
li	TEDL15_87	Boston	SPA_NW_001094_20150105_F0000003L:285-290	m.01cx_	GPE	NAM	1.0
li	TEDL15_88	Boston	SPA_NW_001094_20150105_F0000003L:368-373	m.01cx_	GPE	NAM	1.0
li	TEDL15_89	Boston	SPA_NW_001094_20150105_F0000003L:529-534	m.01cx_	GPE	NAM	1.0
li	TEDL15_90	Djokhar	SPA_NW_001094_20150105_F0000003L:770-776	NIL17	PER	NAM	1.0
li	TEDL15_91	Tsarnaev	SPA_NW_001094_20150105_F0000003L:778-785	NIL1	PER	NAM	1.0
li	TEDL15_92	Boston (Massachusetts	SPA_NW_001094_20150105_F0000003L:866-886	NIL18	GPE	NAM	1.0
li	TEDL15_93	EE UU)	SPA_NW_001094_20150105_F0000003L:900-905	NIL19	ORG	NAM	1.0
li	TEDL15_94	George O’Toole	SPA_NW_001094_20150105_F0000003L:979-992	NIL20	PER	NAM	1.0
li	TEDL15_95	Tsarnaev	SPA_NW_001094_20150105_F0000003L:1072-1079	NIL1	PER	NAM	1.0
li	TEDL15_96	Estados Unidos	SPA_NW_001094_20150105_F0000003L:1791-1804	m.09c7w0	GPE	NAM	1.0
li	TEDL15_97	Liz Norden	SPA_NW_001094_20150105_F0000003L:2025-2034	NIL21	PER	NAM	1.0
li	TEDL15_98	AFP	SPA_NW_001094_20150105_F0000003L:2180-2182	m.027fhxx	ORG	NAM	1.0
li	TEDL15_99	Tsarnaev	SPA_NW_001094_20150105_F0000003L:2274-2281	NIL1	PER	NAM	1.0
li	TEDL15_100	Tsarnaev	SPA_NW_001094_20150105_F0000003L:2356-2363	NIL1	PER	NAM	1.0
li	TEDL15_101	Boston	SPA_NW_001094_20150105_F0000003L:2386-2391	m.01cx_	GPE	NAM	1.0
li	TEDL15_102	Tamerlan	SPA_NW_001094_20150105_F0000003L:2552-2559	m.01fqr4	PER	NAM	1.0
li	TEDL15_103	Policía	SPA_NW_001094_20150105_F0000003L:2770-2776	m.02ynlf	ORG	NAM	1.0
li	TEDL15_104	Djokhar Tsarnaev	SPA_NW_001094_20150105_F0000003L:2843-2858	NIL22	PER	NAM	1.0
li	TEDL15_105	Boston	SPA_NW_001094_20150105_F0000003L:2971-2976	m.01cx_	GPE	NAM	1.0
li	TEDL15_106	Boston	SPA_NW_001078_20150105_F0000002W:289-294	m.01cx_	GPE	NAM	1.0
li	TEDL15_107	Dzhokhar Tsarnaev	SPA_NW_001078_20150105_F0000002W:478-494	NIL0	PER	NAM	1.0
li	TEDL15_108	Estados Unidos	SPA_NW_001078_20150105_F0000002W:542-555	m.09c7w0	ORG	NAM	1.0
li	TEDL15_109	Bostón	SPA_NW_001078_20150105_F0000002W:647-652	m.04c1nbw	GPE	NAM	1.0
li	TEDL15_110	Dzhokhar Tsarnaev	SPA_NW_001078_20150105_F0000002W:781-797	NIL0	PER	NAM	1.0
li	TEDL15_111	Tsarnaev	SPA_NW_001078_20150105_F0000002W:1113-1120	NIL1	PER	NAM	1.0
li	TEDL15_112	Tsarnaev	SPA_NW_001078_20150105_F0000002W:1305-1312	NIL1	PER	NAM	1.0
li	TEDL15_113	Dzhokhar Tsarnaev	SPA_NW_001078_20150105_F0000002W:1758-1774	NIL0	PER	NAM	1.0
li	TEDL15_114	Tamerlan	SPA_NW_001078_20150105_F0000002W:1813-1820	m.01fqr4	PER	NAM	1.0
li	TEDL15_115	Tamerlan	SPA_NW_001078_20150105_F0000002W:2510-2517	m.01fqr4	PER	NAM	1.0
li	TEDL15_116	Tamerlan	SPA_NW_001078_20150105_F0000002W:2614-2621	m.01fqr4	PER	NAM	1.0
li	TEDL15_117	Dzhokhar	SPA_NW_001078_20150105_F0000002W:2667-2674	NIL23	PER	NAM	1.0
li	TEDL15_118	Tsarnaev	SPA_NW_001078_20150105_F0000002W:3182-3189	NIL1	GPE	NAM	1.0
li	TEDL15_119	Barack Obama	SPA_NW_001078_20150105_F0000002W:3460-3471	m.02mjmr	PER	NAM	1.0
li	TEDL15_120	Ruslan Tsarni	SPA_NW_001078_20150105_F0000002W:3521-3533	NIL24	PER	NAM	1.0
li	TEDL15_121	Maret Tsarnaeva	SPA_NW_001078_20150105_F0000002W:3671-3685	NIL25	PER	NAM	1.0
li	TEDL15_122	Chechenia	SPA_NW_001078_20150105_F0000002W:3747-3755	m.01tr1	GPE	NAM	1.0
li	TEDL15_123	Estados Unidos	SPA_NW_001078_20150105_F0000002W:3795-3808	m.09c7w0	GPE	NAM	1.0
li	TEDL15_124	Kirguistán	SPA_NW_001078_20150105_F0000002W:3838-3847	m.0jt3tjf	GPE	NAM	1.0
li	TEDL15_125	Al Qaeda	SPA_NW_001078_20150105_F0000002W:3947-3954	NIL26	PER	NAM	1.0
li	TEDL15_126	PC	SPA_NW_001078_20150105_F0000002W:3974-3975	m.0cmkjf	ORG	NAM	1.0
li	TEDL15_127	Dzhokhar	SPA_NW_001078_20150105_F0000002W:3980-3987	NIL23	PER	NAM	1.0
li	TEDL15_128	Internet	SPA_NW_001078_20150105_F0000002W:4060-4067	m.02g43w_	ORG	NAM	1.0
li	TEDL15_129	Dzhokhar	SPA_NW_001078_20150105_F0000002W:4119-4126	NIL23	PER	NAM	1.0
li	TEDL15_130	Tsarnaev	SPA_NW_001078_20150105_F0000002W:4220-4227	NIL1	PER	NAM	1.0
li	TEDL15_131	Kirguistán	SPA_NW_001078_20150105_F0000002W:4438-4447	m.08rh08	ORG	NAM	1.0
li	TEDL15_132	Estados Unidos	SPA_NW_001078_20150105_F0000002W:4459-4472	m.09c7w0	ORG	NAM	1.0
li	TEDL15_133	Dzhokhar Tsarnaev  -Anzor	SPA_NW_001078_20150105_F0000002W:4556-4580	NIL27	PER	NAM	1.0
li	TEDL15_134	Zubeidat	SPA_NW_001078_20150105_F0000002W:4584-4591	NIL28	PER	NAM	1.0
li	TEDL15_135	Rusia	SPA_NW_001078_20150105_F0000002W:4605-4609	m.06bnz	GPE	NAM	1.0
li	TEDL15_136	Estados Unidos	SPA_NW_001078_20150105_F0000002W:4694-4707	m.09c7w0	GPE	NAM	1.0
li	TEDL15_137	Rusia	SPA_NW_001078_20150105_F0000002W:4711-4715	m.06bnz	ORG	NAM	1.0
li	TEDL15_138	Makhachkala	SPA_NW_001078_20150105_F0000002W:4739-4749	m.02dpch	GPE	NAM	1.0
li	TEDL15_139	Daguestán	SPA_NW_001078_20150105_F0000002W:4797-4805	m.0387gc	GPE	NAM	1.0
li	TEDL15_140	Cáucaso	SPA_NW_001078_20150105_F0000002W:4814-4820	m.09shn	GPE	NAM	1.0
li	TEDL15_141	Zubeidat Tsarnaeva	SPA_NW_001078_20150105_F0000002W:4856-4873	NIL29	PER	NAM	1.0
li	TEDL15_142	Makhachkala	SPA_NW_001078_20150105_F0000002W:4899-4909	m.02dpch	GPE	NAM	1.0
li	TEDL15_143	Tamerlan	SPA_NW_001078_20150105_F0000002W:4999-5006	m.01fqr4	PER	NAM	1.0
li	TEDL15_144	Estados Unidos	SPA_NW_001078_20150105_F0000002W:5106-5119	m.09c7w0	ORG	NAM	1.0
li	TEDL15_145	Dzhokhar	SPA_NW_001078_20150105_F0000002W:5131-5138	NIL23	PER	NAM	1.0
li	TEDL15_146	Tamerlan Tsarnaev	SPA_NW_001078_20150105_F0000002W:5142-5158	NIL30	PER	NAM	1.0
li	TEDL15_147	Kirguizistán	SPA_NW_001078_20150105_F0000002W:5201-5212	NIL31	GPE	NAM	1.0
li	TEDL15_148	Estados Unidos	SPA_NW_001078_20150105_F0000002W:5230-5243	m.09c7w0	ORG	NAM	1.0
li	TEDL15_149	Chechenia	SPA_NW_001078_20150105_F0000002W:5327-5335	m.01tr1	GPE	NAM	1.0
li	TEDL15_150	Daguestán	SPA_NW_001078_20150105_F0000002W:5367-5375	m.0387gc	GPE	NAM	1.0
li	TEDL15_151	Nicolás Maduro	SPA_NW_001112_20150122_F00000047:242-255	m.0h7hb4	PER	NAM	1.0
li	TEDL15_152	Venezuela	SPA_NW_001112_20150122_F00000047:332-340	m.07ylj	GPE	NAM	1.0
li	TEDL15_153	Nicolás Maduro	SPA_NW_001112_20150122_F00000047:343-356	m.0h7hb4	PER	NAM	1.0
li	TEDL15_154	Asamblea Nacional (Parlamento)	SPA_NW_001112_20150122_F00000047:416-445	NIL32	ORG	NAM	1.0
li	TEDL15_155	Robert Serra	SPA_NW_001112_20150122_F00000047:845-856	NIL33	PER	NAM	1.0
li	TEDL15_156	Colombia	SPA_NW_001112_20150122_F00000047:941-948	m.01ls2	GPE	NAM	1.0
li	TEDL15_157	Venezuela"	SPA_NW_001112_20150122_F00000047:1243-1252	m.07w0w5	ORG	NAM	1.0
li	TEDL15_158	Maduro	SPA_NW_001112_20150122_F00000047:1305-1310	m.07skpb	PER	NAM	1.0
li	TEDL15_159	Gini	SPA_NW_001112_20150122_F00000047:1604-1607	m.03cxcvk	PER	NAM	1.0
li	TEDL15_160	Misión Jóvenes	SPA_NW_001112_20150122_F00000047:1894-1907	NIL34	ORG	NAM	1.0
li	TEDL15_161	Robert Serra	SPA_NW_001112_20150122_F00000047:1922-1933	NIL33	PER	NAM	1.0
li	TEDL15_162	Maduro	SPA_NW_001112_20150122_F00000047:2637-2642	m.07skpb	PER	NAM	1.0
li	TEDL15_163	SICAD	SPA_NW_001112_20150122_F00000047:3926-3930	NIL35	ORG	NAM	1.0
li	TEDL15_164	Sistema Complementario	SPA_NW_001112_20150122_F00000047:3933-3954	NIL36	ORG	NAM	1.0
li	TEDL15_165	Administración	SPA_NW_001112_20150122_F00000047:3959-3972	m.026b3dq	ORG	NAM	1.0
li	TEDL15_166	SICAD 2	SPA_NW_001112_20150122_F00000047:4265-4271	NIL37	ORG	NAM	1.0
li	TEDL15_167	Asamblea Nacional	SPA_NW_001112_20150122_F00000047:4721-4737	m.0j65lhj	ORG	NAM	1.0
li	TEDL15_168	República	SPA_NW_001112_20150122_F00000047:4974-4982	m.04rywj	ORG	NAM	1.0
li	TEDL15_169	República"	SPA_NW_001112_20150122_F00000047:4999-5008	m.04rywj	ORG	NAM	1.0
li	TEDL15_170	Maduro	SPA_NW_001112_20150122_F00000047:5073-5078	m.07skpb	PER	NAM	1.0
li	TEDL15_171	Venezuela	SPA_NW_001112_20150122_F00000047:5092-5100	m.07w0w5	ORG	NAM	1.0
li	TEDL15_172	Asamblea	SPA_NW_001112_20150122_F00000047:5416-5423	m.01zwjs	ORG	NAM	1.0
li	TEDL15_173	Jorge Arreaza	SPA_NW_001112_20150122_F00000047:5453-5465	m.0rpgcnf	PER	NAM	1.0
li	TEDL15_174	Venezuela	SPA_NW_001112_20150122_F00000047:5812-5820	m.07ylj	GPE	NAM	1.0
li	TEDL15_175	Gwoza	SPA_NW_001077_20150327_F0000002V:244-248	NIL38	PER	NAM	1.0
li	TEDL15_176	Boko Haram	SPA_NW_001077_20150327_F0000002V:270-279	NIL39	PER	NAM	1.0
li	TEDL15_177	Ejército	SPA_NW_001077_20150327_F0000002V:307-314	m.0213l7	ORG	NAM	1.0
li	TEDL15_178	Gowza	SPA_NW_001077_20150327_F0000002V:378-382	NIL40	PER	NAM	1.0
li	TEDL15_179	Boko Haram	SPA_NW_001077_20150327_F0000002V:436-445	m.06zrg5s	ORG	NAM	1.0
li	TEDL15_180	Gwoza	SPA_NW_001077_20150327_F0000002V:562-566	NIL38	GPE	NAM	1.0
li	TEDL15_181	Twitter	SPA_NW_001077_20150327_F0000002V:760-766	NIL41	PER	NAM	1.0
li	TEDL15_182	Nigeria	SPA_NW_001077_20150327_F0000002V:853-859	m.05cgv	GPE	NAM	1.0
li	TEDL15_183	Ejército	SPA_NW_001077_20150327_F0000002V:1035-1042	m.0213l7	ORG	NAM	1.0
li	TEDL15_184	Gwoza	SPA_NW_001077_20150327_F0000002V:1272-1276	NIL38	PER	NAM	1.0
li	TEDL15_185	Boko Haram	SPA_NW_001077_20150327_F0000002V:1320-1329	m.06zrg5s	ORG	NAM	1.0
li	TEDL15_186	Sambisa	SPA_NW_001077_20150327_F0000002V:1673-1679	NIL42	GPE	NAM	1.0
li	TEDL15_187	Boko Haram"	SPA_NW_001077_20150327_F0000002V:1700-1710	m.06zrg5s	ORG	NAM	1.0
li	TEDL15_188	Goodluck Jonathan	SPA_NW_001077_20150327_F0000002V:1751-1767	m.098v21	PER	NAM	1.0
li	TEDL15_189	Premium Times	SPA_NW_001077_20150327_F0000002V:1828-1840	NIL43	ORG	NAM	1.0
li	TEDL15_190	Chad	SPA_NW_001077_20150327_F0000002V:1867-1870	m.02vq3yh	PER	NAM	1.0
li	TEDL15_191	Nigeria	SPA_NW_001077_20150327_F0000002V:1873-1879	m.05cgv	GPE	NAM	1.0
li	TEDL15_192	Níger	SPA_NW_001077_20150327_F0000002V:1882-1886	m.0131n3	PER	NAM	1.0
li	TEDL15_193	Camerún	SPA_NW_001077_20150327_F0000002V:1890-1896	m.01nln	GPE	NAM	1.0
li	TEDL15_194	Boko	SPA_NW_001077_20150327_F0000002V:1996-1999	NIL44	PER	NAM	1.0
li	TEDL15_195	Haram	SPA_NW_001077_20150327_F0000002V:2001-2005	NIL45	PER	NAM	1.0
li	TEDL15_196	Abadam	SPA_NW_001077_20150327_F0000002V:2020-2025	NIL46	ORG	NAM	1.0
li	TEDL15_197	Kala Balge	SPA_NW_001077_20150327_F0000002V:2029-2038	NIL47	PER	NAM	1.0
li	TEDL15_198	Adamawa	SPA_NW_001077_20150327_F0000002V:2117-2123	m.03nnjk	GPE	NAM	1.0
li	TEDL15_199	Yobe	SPA_NW_001077_20150327_F0000002V:2127-2130	m.06pqtg	GPE	NAM	1.0
li	TEDL15_200	Borno	SPA_NW_001077_20150327_F0000002V:2193-2197	m.03ntj56	GPE	NAM	1.0
li	TEDL15_201	Jonathan	SPA_NW_001077_20150327_F0000002V:2311-2318	m.02vzqvn	PER	NAM	1.0
li	TEDL15_202	Boko Haram	SPA_NW_001077_20150327_F0000002V:2351-2360	NIL39	PER	NAM	1.0
li	TEDL15_203	Human Rights Watch (HRW	SPA_NW_001077_20150327_F0000002V:2427-2449	NIL48	ORG	NAM	1.0
li	TEDL15_204	Enrique Peña Nieto	SPA_NW_001101_20150302_F0000003U:216-233	m.07zcdm	PER	NAM	1.0
li	TEDL15_205	Reino	SPA_NW_001101_20150302_F0000003U:237-241	m.02zqdb	ORG	NAM	1.0
li	TEDL15_206	Presidente	SPA_NW_001101_20150302_F0000003U:299-308	m.04q8dl	ORG	NAM	1.0
li	TEDL15_207	México	SPA_NW_001101_20150302_F0000003U:313-318	m.01gfhk	GPE	NAM	1.0
li	TEDL15_208	Gran Bretaña	SPA_NW_001101_20150302_F0000003U:324-335	m.019qsf	ORG	NAM	1.0
li	TEDL15_209	Ciudad	SPA_NW_001101_20150302_F0000003U:613-618	m.01rd8d	GPE	NAM	1.0
li	TEDL15_210	Londres	SPA_NW_001101_20150302_F0000003U:640-646	m.04jpl	GPE	NAM	1.0
li	TEDL15_211	México	SPA_NW_001101_20150302_F0000003U:666-671	m.01gfhk	GPE	NAM	1.0
li	TEDL15_212	Enrique Peña Nieto	SPA_NW_001101_20150302_F0000003U:674-691	m.07zcdm	PER	NAM	1.0
li	TEDL15_213	Visita	SPA_NW_001101_20150302_F0000003U:714-719	NIL49	ORG	NAM	1.0
li	TEDL15_214	Al	SPA_NW_001101_20150302_F0000003U:896-897	m.01ny93	PER	NAM	1.0
li	TEDL15_215	Grupo	SPA_NW_001101_20150302_F0000003U:949-953	m.035fl0	ORG	NAM	1.0
li	TEDL15_216	Reina Isabel II	SPA_NW_001101_20150302_F0000003U:1176-1190	m.0d1_f	PER	NAM	1.0
li	TEDL15_217	Reino	SPA_NW_001101_20150302_F0000003U:1266-1270	m.02zqdb	ORG	NAM	1.0
li	TEDL15_218	Estado	SPA_NW_001101_20150302_F0000003U:1306-1311	NIL4	ORG	NAM	1.0
li	TEDL15_219	Peña Nieto	SPA_NW_001101_20150302_F0000003U:1412-1421	NIL50	ORG	NAM	1.0
li	TEDL15_220	Año Dual México-Reino	SPA_NW_001101_20150302_F0000003U:1457-1477	NIL51	ORG	NAM	1.0
li	TEDL15_221	Gander	SPA_NW_001101_20150302_F0000003U:1600-1605	m.0359jl	GPE	NAM	1.0
li	TEDL15_222	Canadá	SPA_NW_001101_20150302_F0000003U:1608-1613	m.0d060g	ORG	NAM	1.0
li	TEDL15_223	Aeropuerto Heathrow	SPA_NW_001101_20150302_F0000003U:1689-1707	m.03jn4	GPE	NAM	1.0
li	TEDL15_224	México	SPA_NW_001101_20150302_F0000003U:1732-1737	m.01gfhk	GPE	NAM	1.0
li	TEDL15_225	Reino	SPA_NW_001101_20150302_F0000003U:1745-1749	m.0780g_	GPE	NAM	1.0
li	TEDL15_226	Diego Gomez Pickering	SPA_NW_001101_20150302_F0000003U:1758-1778	NIL52	PER	NAM	1.0
li	TEDL15_227	Peña Nieto	SPA_NW_001101_20150302_F0000003U:1826-1835	m.07zcdm	PER	NAM	1.0
li	TEDL15_228	Angélica Rivera	SPA_NW_001101_20150302_F0000003U:1862-1876	m.02vldw4	PER	NAM	1.0
li	TEDL15_229	Vizconde Brookeborough	SPA_NW_001101_20150302_F0000003U:1947-1968	NIL53	ORG	NAM	1.0
li	TEDL15_230	Honor (Lord-in-waiting)	SPA_NW_001101_20150302_F0000003U:1986-2008	NIL54	ORG	NAM	1.0
